Entry Date;Property type;Tipology;Condition;Location;Price;Areas (sqm);euros/sqm;Built year;Latitude;Longitude;Characteristics;Mister URL;;;;;;;;;;;
21/09/20;Apartments;T4;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz,Gl—ria e Vera Cruz, Aveiro;500000;172 sqm;2907;;40,61637;-8,62866;Suite, Elevator, Parking, Equipped kitchen, Gated community, Central Heating, Balcony;http://primeavm.prime-yield.com/property/5791390;;;;;;;;;;;
21/09/20;Apartments;T4;Used;Aveiro,Aveiro,Gl—ria e Vera Cruz,Gl—ria e Vera Cruz, Aveiro;450000;142 sqm;3161;;40,6387672;-8,650039;Elevator;http://primeavm.prime-yield.com/property/5791391;;;;;;;;;;;
10/09/20;Apartments;T4;Used;Aveiro,êlhavo,êlhavo (S‹o Salvador),êlhavo (S‹o Salvador), êlhavo, Aveiro;220000;192 sqm;1149;;40,6007233;-8,669685;Elevator, Balcony, Storage, Terrace, Suite, Garden, Fireplace;http://primeavm.prime-yield.com/property/5791395;;;;;;;;;;;
10/09/20;Apartments;T2;Used;Aveiro,êlhavo,êlhavo (S‹o Salvador),êlhavo (S‹o Salvador), êlhavo, Aveiro;180000;122 sqm;1474;;40,6007233;-8,669685;Elevator, Ar Condicionado, Balcony, Suite;http://primeavm.prime-yield.com/property/5791397;;;;;;;;;;;
10/09/20;Apartments;T2;Used;Aveiro,êlhavo,êlhavo (S‹o Salvador),êlhavo (S‹o Salvador), êlhavo, Aveiro;320000;70 sqm;4571;2021;40,60101;-8,67125;Ar Condicionado, Accessibility for the disabled, Terrace, Furnished;http://primeavm.prime-yield.com/property/5791400;;;;;;;;;;;
10/09/20;Apartments;T3;Used;Aveiro,êlhavo,êlhavo (S‹o Salvador),êlhavo (S‹o Salvador), êlhavo, Aveiro;219000;163 sqm;1344;1996;40,60101;-8,67125;Furnished, Garden, Central Heating, Elevator, Gated community;http://primeavm.prime-yield.com/property/5791402;;;;;;;;;;;
10/09/20;Apartments;T3;Used;Aveiro,êlhavo,êlhavo (S‹o Salvador),êlhavo (S‹o Salvador), êlhavo, Aveiro;165000;125 sqm;1324;;40,6079775;-8,657354;Elevator;http://primeavm.prime-yield.com/property/5791404;;;;;;;;;;;
10/09/20;Apartments;T3;Used;Aveiro,êlhavo,êlhavo (S‹o Salvador),êlhavo (S‹o Salvador), êlhavo, Aveiro;160000;95 sqm;1693;;40,5981827;-8,673277;Fireplace, Storage, Balcony;http://primeavm.prime-yield.com/property/5791405;;;;;;;;;;;
10/09/20;Apartments;T3;Used;Aveiro,êlhavo,êlhavo (S‹o Salvador),êlhavo (S‹o Salvador), êlhavo, Aveiro;360000;152 sqm;2368;;40,5981827;-8,673277;Garden, Swimming Pool, Accessibility for the disabled, Ar Condicionado, Elevator, Central Heating, Gated community, Equipped kitchen;http://primeavm.prime-yield.com/property/5791406;;;;;;;;;;;
10/09/20;Apartments;T4;Used;Aveiro,êlhavo,êlhavo (S‹o Salvador),êlhavo (S‹o Salvador), êlhavo, Aveiro;98000;90 sqm;1089;;40,619769;-8,704138;Fireplace, Storage;http://primeavm.prime-yield.com/property/5791407;;;;;;;;;;;
10/09/20;Apartments;T2;Used;Aveiro,êlhavo,êlhavo (S‹o Salvador),êlhavo (S‹o Salvador), êlhavo, Aveiro;130000;74 sqm;1762;;40,6007233;-8,669685;Elevator;http://primeavm.prime-yield.com/property/5791409;;;;;;;;;;;
10/09/20;Apartments;T4;Used;Aveiro,êlhavo,êlhavo (S‹o Salvador),êlhavo (S‹o Salvador), êlhavo, Aveiro;150000;120 sqm;1250;;40,60101;-8,67125;;http://primeavm.prime-yield.com/property/5791411;;;;;;;;;;;
10/09/20;Apartments;T2;Used;Aveiro,êlhavo,êlhavo (S‹o Salvador),êlhavo (S‹o Salvador), êlhavo, Aveiro;95000;77 sqm;1234;1999;40,60101;-8,67125;Central Heating;http://primeavm.prime-yield.com/property/5791413;;;;;;;;;;;
10/09/20;Apartments;T3;Used;Aveiro,êlhavo,êlhavo (S‹o Salvador),êlhavo (S‹o Salvador), êlhavo, Aveiro;340000;140 sqm;2429;;40,60101;-8,67125;Balcony, Ar Condicionado;http://primeavm.prime-yield.com/property/5791415;;;;;;;;;;;
10/09/20;Apartments;T3;Used;Aveiro,êlhavo,êlhavo (S‹o Salvador),êlhavo (S‹o Salvador), êlhavo, Aveiro;130000;90 sqm;1444;1989;40,60101;-8,67125;Accessibility for the disabled, Elevator;http://primeavm.prime-yield.com/property/5791416;;;;;;;;;;;
10/09/20;Apartments;T3;Used;Aveiro,êlhavo,êlhavo (S‹o Salvador),êlhavo (S‹o Salvador), êlhavo, Aveiro;275000;124 sqm;2218;;40,60101;-8,67125;Elevator, Balcony, Central Heating;http://primeavm.prime-yield.com/property/5791417;;;;;;;;;;;
10/09/20;Apartments;T3;Used;Aveiro,êlhavo,êlhavo (S‹o Salvador),êlhavo (S‹o Salvador), êlhavo, Aveiro;98000;136 sqm;721;;40,6007233;-8,669685;;http://primeavm.prime-yield.com/property/5791419;;;;;;;;;;;
10/09/20;Apartments;T3;Used;Aveiro,êlhavo,êlhavo (S‹o Salvador),êlhavo (S‹o Salvador), êlhavo, Aveiro;98000;90 sqm;1089;;40,60101;-8,67125;;http://primeavm.prime-yield.com/property/5791420;;;;;;;;;;;
10/09/20;Apartments;T3;Used;Aveiro,êlhavo,êlhavo (S‹o Salvador),êlhavo (S‹o Salvador), êlhavo, Aveiro;249500;173 sqm;1445;;40,60101;-8,67125;;http://primeavm.prime-yield.com/property/5791421;;;;;;;;;;;
10/09/20;Apartments;T3;Renovated;Aveiro,êlhavo,êlhavo (S‹o Salvador),êlhavo (S‹o Salvador), êlhavo, Aveiro;165000;140 sqm;1179;;40,619769;-8,704138;Balcony, Equipped kitchen, Box, Suite, Terrace;http://primeavm.prime-yield.com/property/5791423;;;;;;;;;;;
10/09/20;Apartments;T2;Used;Aveiro,êlhavo,êlhavo (S‹o Salvador),êlhavo (S‹o Salvador), êlhavo, Aveiro;155000;125 sqm;1240;;40,60101;-8,67125;Balcony;http://primeavm.prime-yield.com/property/5791426;;;;;;;;;;;
10/09/20;Apartments;T3;Used;Aveiro,êlhavo,êlhavo (S‹o Salvador),êlhavo (S‹o Salvador), êlhavo, Aveiro;180000;123 sqm;1463;2016;40,5981827;-8,673277;Balcony, Ar Condicionado;http://primeavm.prime-yield.com/property/5791429;;;;;;;;;;;
10/09/20;Apartments;T2;Used;Aveiro,êlhavo,êlhavo (S‹o Salvador),êlhavo (S‹o Salvador), êlhavo, Aveiro;95000;77 sqm;1234;;40,60101;-8,67125;Balcony;http://primeavm.prime-yield.com/property/5791432;;;;;;;;;;;
10/09/20;Apartments;T3;Used;Aveiro,êlhavo,êlhavo (S‹o Salvador),êlhavo (S‹o Salvador), êlhavo, Aveiro;135000;120 sqm;1125;;40,60101;-8,67125;;http://primeavm.prime-yield.com/property/5791434;;;;;;;;;;;
10/09/20;Apartments;T3;Used;Aveiro,êlhavo,êlhavo (S‹o Salvador),êlhavo (S‹o Salvador), êlhavo, Aveiro;159250;119 sqm;1344;;40,58917206;-8,658390202;Balcony;http://primeavm.prime-yield.com/property/5791435;;;;;;;;;;;
10/09/20;Apartments;T2;Renovated;Aveiro,êlhavo,êlhavo (S‹o Salvador),êlhavo (S‹o Salvador), êlhavo, Aveiro;125000;90 sqm;1389;2020;40,60198143;-8,66951902;Equipped kitchen;http://primeavm.prime-yield.com/property/5791437;;;;;;;;;;;
10/09/20;Apartments;T2;Used;Aveiro,êlhavo,êlhavo (S‹o Salvador),êlhavo (S‹o Salvador), êlhavo, Aveiro;185000;100 sqm;1850;;40,60101;-8,67125;Balcony;http://primeavm.prime-yield.com/property/5791439;;;;;;;;;;;
10/09/20;Apartments;T2;New;Aveiro,êlhavo,êlhavo (S‹o Salvador),êlhavo (S‹o Salvador), êlhavo, Aveiro;125000;90 sqm;1389;;40,60101;-8,67125;Balcony;http://primeavm.prime-yield.com/property/5791440;;;;;;;;;;;
10/09/20;Apartments;T3;Used;Aveiro,êlhavo,êlhavo (S‹o Salvador),êlhavo (S‹o Salvador), êlhavo, Aveiro;235000;105 sqm;2238;2020;40,60101;-8,67125;Balcony, Elevator, Terrace, Accessibility for the disabled;http://primeavm.prime-yield.com/property/5791441;;;;;;;;;;;
10/09/20;Apartments;T3;Used;Aveiro,êlhavo,êlhavo (S‹o Salvador),êlhavo (S‹o Salvador), êlhavo, Aveiro;275000;141 sqm;1950;2020;40,60101;-8,67125;Accessibility for the disabled, Elevator, Balcony;http://primeavm.prime-yield.com/property/5791443;;;;;;;;;;;
10/09/20;Apartments;T3;Used;Aveiro,êlhavo,êlhavo (S‹o Salvador),êlhavo (S‹o Salvador), êlhavo, Aveiro;255000;124 sqm;2056;2020;40,60101;-8,67125;Balcony, Elevator, Accessibility for the disabled;http://primeavm.prime-yield.com/property/5791446;;;;;;;;;;;
10/09/20;Apartments;T3;Used;Aveiro,êlhavo,êlhavo (S‹o Salvador),êlhavo (S‹o Salvador), êlhavo, Aveiro;150000;212 sqm;708;2000;40,5981827;-8,673277;;http://primeavm.prime-yield.com/property/5791448;;;;;;;;;;;
10/09/20;Apartments;T3;Used;Aveiro,êlhavo,êlhavo (S‹o Salvador),êlhavo (S‹o Salvador), êlhavo, Aveiro;147000;127 sqm;1161;;40,5981827;-8,673277;;http://primeavm.prime-yield.com/property/5791451;;;;;;;;;;;
10/09/20;Apartments;T3;Renovated;Aveiro,êlhavo,êlhavo (S‹o Salvador),êlhavo (S‹o Salvador), êlhavo, Aveiro;165000;140 sqm;1179;;40,60101;-8,67125;;http://primeavm.prime-yield.com/property/5791455;;;;;;;;;;;
10/09/20;Apartments;T3;Used;Aveiro,êlhavo,êlhavo (S‹o Salvador),êlhavo (S‹o Salvador), êlhavo, Aveiro;120000;110 sqm;1091;;40,6007233;-8,669685;Equipped kitchen, Suite;http://primeavm.prime-yield.com/property/5791456;;;;;;;;;;;
10/09/20;Apartments;T3;Used;Aveiro,êlhavo,êlhavo (S‹o Salvador),êlhavo (S‹o Salvador), êlhavo, Aveiro;165000;122 sqm;1352;;40,6007233;-8,669685;Suite, Elevator, Central Heating, Storage, Ar Condicionado, Terrace;http://primeavm.prime-yield.com/property/5791457;;;;;;;;;;;
10/09/20;Apartments;T3;Used;Aveiro,êlhavo,êlhavo (S‹o Salvador),êlhavo (S‹o Salvador), êlhavo, Aveiro;130000;120 sqm;1083;1989;40,5981827;-8,673277;Terrace, Balcony, Fireplace;http://primeavm.prime-yield.com/property/5791458;;;;;;;;;;;
10/09/20;Apartments;T2;Used;Aveiro,êlhavo,êlhavo (S‹o Salvador),êlhavo (S‹o Salvador), êlhavo, Aveiro;139500;83 sqm;1681;2020;40,5981827;-8,673277;Equipped kitchen;http://primeavm.prime-yield.com/property/5791459;;;;;;;;;;;
10/09/20;Apartments;T3;Used;Aveiro,êlhavo,êlhavo (S‹o Salvador),êlhavo (S‹o Salvador), êlhavo, Aveiro;155000;127 sqm;1220;;40,60101;-8,67125;;http://primeavm.prime-yield.com/property/5791460;;;;;;;;;;;
10/09/20;Apartments;T3;Used;Aveiro,êlhavo,êlhavo (S‹o Salvador),êlhavo (S‹o Salvador), êlhavo, Aveiro;105000;108 sqm;977;1998;40,60101;-8,67125;;http://primeavm.prime-yield.com/property/5791461;;;;;;;;;;;
10/09/20;Apartments;T2;Used;Aveiro,êlhavo,êlhavo (S‹o Salvador),êlhavo (S‹o Salvador), êlhavo, Aveiro;165000;106 sqm;1557;;40,6007233;-8,669685;Elevator;http://primeavm.prime-yield.com/property/5791462;;;;;;;;;;;
10/09/20;Apartments;T2;Used;Aveiro,êlhavo,êlhavo (S‹o Salvador),êlhavo (S‹o Salvador), êlhavo, Aveiro;205000;136 sqm;1506;;40,60101;-8,67125;;http://primeavm.prime-yield.com/property/5791463;;;;;;;;;;;
10/09/20;Apartments;T3;Used;Aveiro,êlhavo,êlhavo (S‹o Salvador),êlhavo (S‹o Salvador), êlhavo, Aveiro;190000;128 sqm;1485;;40,60101;-8,67125;;http://primeavm.prime-yield.com/property/5791464;;;;;;;;;;;
10/09/20;Apartments;T3;Renovated;Aveiro,êlhavo,êlhavo (S‹o Salvador),êlhavo (S‹o Salvador), êlhavo, Aveiro;156500;100 sqm;1565;;40,60101;-8,67125;Elevator, Balcony;http://primeavm.prime-yield.com/property/5791465;;;;;;;;;;;
10/09/20;Apartments;T2;Used;Aveiro,êlhavo,êlhavo (S‹o Salvador),êlhavo (S‹o Salvador), êlhavo, Aveiro;165000;84 sqm;1964;2019;40,60101;-8,67125;;http://primeavm.prime-yield.com/property/5791466;;;;;;;;;;;
10/09/20;Apartments;T3;Used;Aveiro,êlhavo,êlhavo (S‹o Salvador),êlhavo (S‹o Salvador), êlhavo, Aveiro;275000;141 sqm;1950;2019;40,60101;-8,67125;;http://primeavm.prime-yield.com/property/5791467;;;;;;;;;;;
10/09/20;Apartments;T3;Used;Aveiro,êlhavo,êlhavo (S‹o Salvador),êlhavo (S‹o Salvador), êlhavo, Aveiro;177500;123 sqm;1443;2015;40,5981827;-8,673277;Balcony, Ar Condicionado, Accessibility for the disabled, Elevator;http://primeavm.prime-yield.com/property/5791468;;;;;;;;;;;
10/09/20;Apartments;T2;Used;Aveiro,êlhavo,êlhavo (S‹o Salvador),êlhavo (S‹o Salvador), êlhavo, Aveiro;130000;57 sqm;2281;;40,6007233;-8,669685;;http://primeavm.prime-yield.com/property/5791469;;;;;;;;;;;
10/09/20;Apartments;T2;Used;Aveiro,êlhavo,êlhavo (S‹o Salvador),êlhavo (S‹o Salvador), êlhavo, Aveiro;95000;77 sqm;1231;;40,6007233;-8,669685;;http://primeavm.prime-yield.com/property/5791470;;;;;;;;;;;
10/09/20;Apartments;T1;Used;Aveiro,Aveiro,Oliveirinha,Oliveirinha, Aveiro;480000;55 sqm;8727;;40,60327449;-8,599897307;Storage, Garden, Suite, Balcony;http://primeavm.prime-yield.com/property/5791473;;;;;;;;;;;
10/09/20;Apartments;T1;Used;Aveiro,Aveiro,Oliveirinha,Oliveirinha, Aveiro;75900;55 sqm;1380;2007;40,594337;-8,615207;Balcony, Storage, Parking, Central Heating;http://primeavm.prime-yield.com/property/5791474;;;;;;;;;;;
10/09/20;Apartments;T1;Used;Aveiro,Aveiro,Oliveirinha,Oliveirinha, Aveiro;86000;62 sqm;1387;;40,60298;-8,59958;;http://primeavm.prime-yield.com/property/5791475;;;;;;;;;;;
10/09/20;Apartments;T2;Used;Aveiro,Aveiro,Oliveirinha,Rua Direita - Costa do Valado, Oliveirinha, Aveiro;132500;94 sqm;1417;;40,594337;-8,615207;Equipped kitchen, Terrace, Parking, Storage, Balcony, Suite;http://primeavm.prime-yield.com/property/5791476;;;;;;;;;;;
10/09/20;Apartments;T2;Used;Aveiro,Aveiro,Oliveirinha,Oliveirinha, Aveiro;92000;87 sqm;1057;2004;40,60298;-8,59958;Fireplace;http://primeavm.prime-yield.com/property/5791478;;;;;;;;;;;
10/09/20;Apartments;T3;Used;Aveiro,Aveiro,Oliveirinha,Oliveirinha, Aveiro;150000;162 sqm;926;2002;40,60486;-8,591563;Fireplace, Balcony, Terrace, Suite, Storage;http://primeavm.prime-yield.com/property/5791480;;;;;;;;;;;
10/09/20;Apartments;T3;Used;Aveiro,Aveiro,Oliveirinha,Oliveirinha, Aveiro;150000;160 sqm;938;2002;40,60486;-8,591563;;http://primeavm.prime-yield.com/property/5791481;;;;;;;;;;;
21/09/20;Apartments;T4;Used;Aveiro,Aveiro,Oliveirinha,Oliveirinha, Aveiro;150000;162 sqm;926;2002;40,608284;-8,592768;Equipped kitchen, Fireplace, Ar Condicionado;http://primeavm.prime-yield.com/property/5791482;;;;;;;;;;;
22/10/20;Apartments;T4;Used;Aveiro,Aveiro,Oliveirinha,Oliveirinha, Aveiro;150000;162 sqm;926;;40,608284;-8,592768;;http://primeavm.prime-yield.com/property/5791483;;;;;;;;;;;
25/09/20;Apartments;T3;Used;Aveiro,Aveiro,Requeixo, Nossa Senhora de F‡tima e Nariz,Requeixo, Nossa Senhora de F‡tima e Nariz, Aveiro;140000;140 sqm;1000;;40,53965;-8,593661;Fireplace, Central Heating, Suite, Balcony, Terrace;http://primeavm.prime-yield.com/property/5791484;;;;;;;;;;;
10/09/20;Apartments;T3;Used;Aveiro,Aveiro,Santa Joana,Santa Joana, Aveiro;98000;113 sqm;866;;40,63488;-8,613442;Suite;http://primeavm.prime-yield.com/property/5791486;;;;;;;;;;;
10/09/20;Apartments;T3;Used;Aveiro,Aveiro,Santa Joana,Santa Joana, Aveiro;185000;96 sqm;1927;1989;40,63241;-8,61057;Fireplace, Elevator, Central Heating;http://primeavm.prime-yield.com/property/5791489;;;;;;;;;;;
10/09/20;Apartments;T3;New;Aveiro,Aveiro,Santa Joana,Santa Joana, Aveiro;300000;250 sqm;1200;;40,63241;-8,61057;Central Heating;http://primeavm.prime-yield.com/property/5791492;;;;;;;;;;;
10/09/20;Apartments;T3;Used;Aveiro,Aveiro,Santa Joana,Santa Joana, Aveiro;98000;92 sqm;1065;2006;40,632566;-8,600438;Garden;http://primeavm.prime-yield.com/property/5791493;;;;;;;;;;;
10/09/20;Apartments;T3;Used;Aveiro,Aveiro,Santa Joana,Santa Joana, Aveiro;98000;113 sqm;867;;40,63488;-8,613442;;http://primeavm.prime-yield.com/property/5791494;;;;;;;;;;;
10/09/20;Apartments;T3;Used;Aveiro,Aveiro,Santa Joana,Santa Joana, Aveiro;98000;92 sqm;1068;;40,63488;-8,613442;;http://primeavm.prime-yield.com/property/5791495;;;;;;;;;;;
10/09/20;Apartments;T4;Used;Aveiro,Aveiro,Santa Joana,Santa Joana, Aveiro;300000;190 sqm;1579;2018;40,63241;-8,61057;;http://primeavm.prime-yield.com/property/5791499;;;;;;;;;;;
10/09/20;Apartments;T4;Used;Aveiro,Aveiro,Santa Joana,Santa Joana, Aveiro;210000;162 sqm;1296;2019;40,63823;-8,60881;Elevator, Equipped kitchen, Balcony, Central Heating, Suite, Terrace, Storage, Parking;http://primeavm.prime-yield.com/property/5791501;;;;;;;;;;;
10/09/20;Apartments;T4;Used;Aveiro,Aveiro,Santa Joana,Santa Joana, Aveiro;217000;172 sqm;1262;2019;40,63823;-8,60881;Equipped kitchen, Balcony, Elevator, Central Heating, Parking, Suite, Terrace;http://primeavm.prime-yield.com/property/5791502;;;;;;;;;;;
10/09/20;Apartments;T4;Used;Aveiro,Aveiro,Santa Joana,Santa Joana, Aveiro;138000;151 sqm;915;;40,63488;-8,613442;;http://primeavm.prime-yield.com/property/5791503;;;;;;;;;;;
10/09/20;Apartments;T4;Used;Aveiro,Aveiro,Santa Joana,Santa Joana, Aveiro;210000;162 sqm;1296;;40,6402622;-8,6060199;Elevator;http://primeavm.prime-yield.com/property/5791504;;;;;;;;;;;
10/09/20;Apartments;T4;Used;Aveiro,Aveiro,Santa Joana,Santa Joana, Aveiro;212000;172 sqm;1233;2019;40,62835;-8,615341;;http://primeavm.prime-yield.com/property/5791505;;;;;;;;;;;
10/09/20;Apartments;T4;Used;Aveiro,Aveiro,Santa Joana,Santa Joana, Aveiro;205000;162 sqm;1265;2019;40,62835;-8,615341;;http://primeavm.prime-yield.com/property/5791506;;;;;;;;;;;
10/09/20;Apartments;T4;Used;Aveiro,Aveiro,Santa Joana,Santa Joana, Aveiro;210000;162 sqm;1296;2019;40,63241;-8,61057;;http://primeavm.prime-yield.com/property/5791507;;;;;;;;;;;
25/09/20;Apartments;T1;Used;Aveiro,Aveiro,Santa Joana,Santa Joana, Aveiro;85000;46 sqm;1848;;40,63488;-8,613442;Elevator, Accessibility for the disabled;http://primeavm.prime-yield.com/property/5791512;;;;;;;;;;;
25/09/20;Apartments;T3;Used;Aveiro,Aveiro,Santa Joana,Santa Joana, Aveiro;98000;92 sqm;1065;2006;40,63228607;-8,599903107;;http://primeavm.prime-yield.com/property/5791514;;;;;;;;;;;
25/09/20;Apartments;T2;Used;Aveiro,Aveiro,Santa Joana,Santa Joana, Aveiro;122500;70 sqm;1750;2006;40,63241;-8,61057;Fireplace;http://primeavm.prime-yield.com/property/5791515;;;;;;;;;;;
25/09/20;Apartments;T1;Used;Aveiro,Aveiro,Santa Joana,Santa Joana, Aveiro;126000;84 sqm;1509;;40,63488;-8,613442;Furnished, Central Heating, Balcony, Storage;http://primeavm.prime-yield.com/property/5791517;;;;;;;;;;;
25/09/20;Apartments;T2;Used;Aveiro,Aveiro,Santa Joana,Santa Joana, Aveiro;122500;100 sqm;1225;;40,63488;-8,613442;;http://primeavm.prime-yield.com/property/5791519;;;;;;;;;;;
25/09/20;Apartments;T1;Used;Aveiro,Aveiro,Santa Joana,Santa Joana, Aveiro;125000;90 sqm;1389;;40,63488;-8,613442;Balcony, Elevator, Central Heating;http://primeavm.prime-yield.com/property/5791521;;;;;;;;;;;
25/09/20;Apartments;T2;Used;Aveiro,Aveiro,Santa Joana,Santa Joana, Aveiro;90000;85 sqm;1059;;40,63241;-8,61057;;http://primeavm.prime-yield.com/property/5791522;;;;;;;;;;;
25/09/20;Apartments;T1;Used;Aveiro,Aveiro,Santa Joana,Santa Joana, Aveiro;125000;84 sqm;1497;;40,62835;-8,615341;Central Heating, Equipped kitchen, Elevator, Balcony;http://primeavm.prime-yield.com/property/5791523;;;;;;;;;;;
25/09/20;Apartments;T2;Used;Aveiro,Aveiro,Santa Joana,Santa Joana, Aveiro;145000;130 sqm;1115;;40,63488;-8,613442;;http://primeavm.prime-yield.com/property/5791524;;;;;;;;;;;
25/09/20;Apartments;T2;Used;Aveiro,Aveiro,Santa Joana,Santa Joana, Aveiro;125000;81 sqm;1543;;40,63488;-8,613442;Fireplace, Storage;http://primeavm.prime-yield.com/property/5791525;;;;;;;;;;;
25/09/20;Apartments;T1;Used;Aveiro,Aveiro,Santa Joana,Rua da Boavista - Santa Joana, Santa Joana, Aveiro;120000;75 sqm;1600;1996;40,639659;-8,6103738;Equipped kitchen;http://primeavm.prime-yield.com/property/5791526;;;;;;;;;;;
25/09/20;Apartments;T2;Used;Aveiro,Aveiro,Santa Joana,Santa Joana, Aveiro;75000;80 sqm;938;;40,63241;-8,61057;Equipped kitchen, Furnished;http://primeavm.prime-yield.com/property/5791527;;;;;;;;;;;
25/09/20;Apartments;T1;Used;Aveiro,Aveiro,Santa Joana,Santa Joana, Aveiro;125000;90 sqm;1389;;40,63594;-8,61433;;http://primeavm.prime-yield.com/property/5791528;;;;;;;;;;;
25/09/20;Apartments;T2;Used;Aveiro,Aveiro,Santa Joana,Santa Joana, Aveiro;100000;77 sqm;1299;;40,63488;-8,613442;;http://primeavm.prime-yield.com/property/5791529;;;;;;;;;;;
25/09/20;Apartments;T1;Used;Aveiro,Aveiro,Santa Joana,Santa Joana, Aveiro;135000;57 sqm;2368;2006;40,62835;-8,615341;Central Heating;http://primeavm.prime-yield.com/property/5791530;;;;;;;;;;;
25/09/20;Apartments;T2;Used;Aveiro,Aveiro,Santa Joana,Santa Joana, Aveiro;140000;100 sqm;1400;;40,63241;-8,61057;;http://primeavm.prime-yield.com/property/5791531;;;;;;;;;;;
25/09/20;Apartments;T1;Used;Aveiro,Aveiro,Santa Joana,Santa Joana, Aveiro;125000;90 sqm;1389;;40,63241;-8,61057;;http://primeavm.prime-yield.com/property/5791532;;;;;;;;;;;
25/09/20;Apartments;T2;Used;Aveiro,Aveiro,Santa Joana,Santa Joana, Aveiro;180000;86 sqm;2089;2020;40,62835;-8,615341;Central Heating, Balcony, Ar Condicionado, Equipped kitchen, Storage;http://primeavm.prime-yield.com/property/5791533;;;;;;;;;;;
25/09/20;Apartments;T1;Used;Aveiro,Aveiro,Santa Joana,Santa Joana, Aveiro;122000;37 sqm;3297;1990;40,63241;-8,61057;Furnished, Accessibility for the disabled;http://primeavm.prime-yield.com/property/5791534;;;;;;;;;;;
25/09/20;Apartments;T1;Used;Aveiro,Aveiro,Santa Joana,Santa Joana, Aveiro;82500;82 sqm;1006;;40,63488;-8,613442;;http://primeavm.prime-yield.com/property/5791535;;;;;;;;;;;
25/09/20;Apartments;T1;Used;Aveiro,Aveiro,Santa Joana,Santa Joana, Aveiro;70000;78 sqm;897;;40,63488;-8,613442;;http://primeavm.prime-yield.com/property/5791536;;;;;;;;;;;
22/10/20;Apartments;T4;Used;Aveiro,Aveiro,Santa Joana,Santa Joana, Aveiro;200000;161 sqm;1246;;40,6390039;-8,6081439;Elevator, Balcony;http://primeavm.prime-yield.com/property/5791539;;;;;;;;;;;
22/10/20;Apartments;T4;Used;Aveiro,Aveiro,Santa Joana,Santa Joana, Aveiro;217000;172 sqm;1262;;40,63488;-8,613442;Elevator;http://primeavm.prime-yield.com/property/5791542;;;;;;;;;;;
22/10/20;Apartments;T4;Used;Aveiro,Aveiro,Santa Joana,Santa Joana, Aveiro;210000;162 sqm;1296;;40,63488;-8,613442;Elevator;http://primeavm.prime-yield.com/property/5791544;;;;;;;;;;;
22/10/20;Apartments;T3;Used;Aveiro,Aveiro,Santa Joana,Rua Camilo Castelo Branco - Quinta da Corisca, Santa Joana, Aveiro;99000;120 sqm;825;2006;40,632183;-8,598363;Storage, Box;http://primeavm.prime-yield.com/property/5791545;;;;;;;;;;;
